  1000, -90.0000,  40.0000,       0.
  1001, -90.0710,  40.1670,       0.
  1002, -90.1340,  40.3340,       0.
  1003, -90.1890,  40.5130,       0.
  1004, -90.2440,  40.7180,       0.
  1005, -90.2960,  40.9370,       0.
  1006, -90.3370,  41.1600,       0.
  1007, -90.3440,  41.3810,       0.
  1008, -90.3000,  41.6010,       0.
  1009, -90.2270,  41.8190,       0.
  1010, -90.1470,  42.0320,       0.
  1011, -90.0640,  42.2460,       0.
  1012, -89.9780,  42.4660,       0.
  2000, -90.0000,  40.0000,       0.
  2001, -90.2010,  40.0730,       0.
  2002, -90.3350,  40.1950,       0.
  2003, -90.4440,  40.3490,       0.
  2004, -90.5520,  40.5220,       0.
  2005, -90.6500,  40.7130,       0.
  2006, -90.7270,  40.9130,       0.
  2007, -90.7920,  41.1040,       0.
  2008, -90.8520,  41.2750,       0.
  2009, -90.9220,  41.4220,       0.
  2010, -91.0080,  41.5340,       0.
  2011, -91.1080,  41.6200,       0.
  2012, -91.2200,  41.6840,       0.
  3000, -90.0000,  40.0000,       0.
  3001, -89.8320,  40.1420,       0.
  3002, -89.7020,  40.3140,       0.
  3003, -89.5900,  40.4980,       0.
  3004, -89.4580,  40.6750,       0.
  3005, -89.3140,  40.8420,       0.
  3006, -89.1580,  40.9920,       0.
  3007, -88.9810,  41.1270,       0.
  3008, -88.7760,  41.2450,       0.
  3009, -88.5500,  41.3440,       0.
  3010, -88.3130,  41.4210,       0.
  3011, -88.0600,  41.4920,       0.
  3012, -87.7870,  41.5750,       0.
  4000, -90.0000,  40.0000,       0.
  4001, -89.7090,  40.1570,       0.
  4002, -89.4480,  40.2870,       0.
  4003, -89.2370,  40.4100,       0.
  4004, -89.0920,  40.5440,       0.
  4005, -88.9770,  40.6970,       0.
  4006, -88.8530,  40.8760,       0.
  4007, -88.7070,  41.0630,       0.
  4008, -88.5300,  41.2430,       0.
  4009, -88.3240,  41.4170,       0.
  4010, -88.0930,  41.5860,       0.
  4011, -87.8180,  41.7400,       0.
  4012, -87.4770,  41.8710,       0.
  5000, -90.0000,  40.0000,       0.
  5001, -89.9130,  40.0990,       0.
  5002, -89.8550,  40.1950,       0.
  5003, -89.7860,  40.2800,       0.
  5004, -89.6640,  40.3440,       0.
  5005, -89.5300,  40.4220,       0.
  5006, -89.4180,  40.5480,       0.
  5007, -89.2910,  40.7030,       0.
  5008, -89.1190,  40.8640,       0.
  5009, -88.9000,  41.0230,       0.
  5010, -88.6390,  41.1760,       0.
  5011, -88.3530,  41.3260,       0.
  5012, -88.0550,  41.4820,       0.
  6000, -90.0000,  40.0000,       0.
  6001, -89.7850,  40.1370,       0.
  6002, -89.5700,  40.2630,       0.
  6003, -89.3700,  40.3980,       0.
  6004, -89.1880,  40.5610,       0.
  6005, -89.0120,  40.7350,       0.
  6006, -88.8370,  40.8980,       0.
  6007, -88.6540,  41.0720,       0.
  6008, -88.4550,  41.2850,       0.
  6009, -88.2030,  41.5390,       0.
  6010, -87.8550,  41.8310,       0.
  6011, -87.4120,  42.1270,       0.
  6012, -86.8850,  42.3890,       0.
  7000, -90.0000,  40.0000,       0.
  7001, -89.7380,  40.0040,       0.
  7002, -89.4420,  40.0210,       0.
  7003, -89.1730,  40.0510,       0.
  7004, -88.9910,  40.0880,       0.
  7005, -88.8830,  40.1530,       0.
  7006, -88.8250,  40.2660,       0.
  7007, -88.7930,  40.4120,       0.
  7008, -88.7640,  40.5750,       0.
  7009, -88.7380,  40.7640,       0.
  7010, -88.7150,  40.9860,       0.
  7011, -88.6810,  41.2460,       0.
  7012, -88.6230,  41.5380,       0.
  8000, -90.0000,  40.0000,       0.
  8001, -89.7660,  40.1020,       0.
  8002, -89.6070,  40.1800,       0.
  8003, -89.4770,  40.2840,       0.
  8004, -89.3220,  40.4650,       0.
  8005, -89.1390,  40.6880,       0.
  8006, -88.9340,  40.9150,       0.
  8007, -88.7030,  41.1570,       0.
  8008, -88.4340,  41.4270,       0.
  8009, -88.1260,  41.7140,       0.
  8010, -87.7760,  42.0140,       0.
  8011, -87.3830,  42.3340,       0.
  8012, -86.9310,  42.6660,       0.
  9000, -90.0000,  40.0000,       0.
  9001, -89.8280,  40.1290,       0.
  9002, -89.7300,  40.2810,       0.
  9003, -89.6760,  40.4600,       0.
  9004, -89.6260,  40.6780,       0.
  9005, -89.5840,  40.9100,       0.
  9006, -89.5510,  41.1340,       0.
  9007, -89.5180,  41.3660,       0.
  9008, -89.4830,  41.6160,       0.
  9009, -89.4520,  41.8840,       0.
  9010, -89.4350,  42.1690,       0.
  9011, -89.4370,  42.4810,       0.
  9012, -89.4620,  42.8300,       0.
END
