  1000, -90.0000,  40.0000,       0.
  1001, -90.4030,  40.0320,       0.
  1002, -90.8630,  40.1070,       0.
  1003, -91.3810,  40.2380,       0.
  1004, -91.9590,  40.4260,       0.
  1005, -92.5630,  40.6590,       0.
  1006, -93.1640,  40.9440,       0.
  1007, -93.7580,  41.2870,       0.
  1008, -94.3320,  41.6570,       0.
  1009, -94.8970,  42.0300,       0.
  1010, -95.4800,  42.4080,       0.
  1011, -96.0940,  42.7700,       0.
  1012, -96.7510,  43.0990,       0.
  2000, -90.0000,  40.0000,       0.
  2001, -90.4630,  40.0130,       0.
  2002, -90.9380,  40.0670,       0.
  2003, -91.3970,  40.1520,       0.
  2004, -91.8000,  40.2520,       0.
  2005, -92.1800,  40.3700,       0.
  2006, -92.5760,  40.5040,       0.
  2007, -92.9890,  40.6610,       0.
  2008, -93.4100,  40.8480,       0.
  2009, -93.8350,  41.0640,       0.
  2010, -94.2720,  41.2930,       0.
  2011, -94.7070,  41.5000,       0.
  2012, -95.1040,  41.6660,       0.
END
