  1000, -90.0000,  40.0000,       0.
  1001, -89.5880,  39.9740,       0.
  1002, -89.1690,  39.9700,       0.
  1003, -88.7430,  39.9550,       0.
  1004, -88.3150,  39.8960,       0.
  1005, -87.9100,  39.7970,       0.
  1006, -87.5500,  39.6640,       0.
  1007, -87.2430,  39.5180,       0.
  1008, -86.9960,  39.3780,       0.
  1009, -86.8120,  39.2400,       0.
  1010, -86.6860,  39.1010,       0.
  1011, -86.6060,  38.9670,       0.
  1012, -86.5540,  38.8430,       0.
  2000, -90.0000,  40.0000,       0.
  2001, -89.6320,  39.8600,       0.
  2002, -89.2750,  39.7420,       0.
  2003, -88.9230,  39.6490,       0.
  2004, -88.5700,  39.5900,       0.
  2005, -88.2150,  39.5520,       0.
  2006, -87.8550,  39.5250,       0.
  2007, -87.4970,  39.5000,       0.
  2008, -87.1490,  39.4640,       0.
  2009, -86.8210,  39.4270,       0.
  2010, -86.5170,  39.3950,       0.
  2011, -86.2080,  39.3620,       0.
  2012, -85.8700,  39.3220,       0.
  3000, -90.0000,  40.0000,       0.
  3001, -89.7660,  39.9260,       0.
  3002, -89.5520,  39.8420,       0.
  3003, -89.3500,  39.7670,       0.
  3004, -89.1530,  39.7170,       0.
  3005, -88.9670,  39.6680,       0.
  3006, -88.7970,  39.5990,       0.
  3007, -88.6400,  39.5270,       0.
  3008, -88.4960,  39.4680,       0.
  3009, -88.3680,  39.4250,       0.
  3010, -88.2580,  39.3990,       0.
  3011, -88.1530,  39.3830,       0.
  3012, -88.0390,  39.3690,       0.
  4000, -90.0000,  40.0000,       0.
  4001, -89.6990,  39.9570,       0.
  4002, -89.4630,  39.9400,       0.
  4003, -89.2720,  39.9410,       0.
  4004, -89.1070,  39.9550,       0.
  4005, -88.9460,  39.9780,       0.
  4006, -88.7680,  40.0030,       0.
  4007, -88.5700,  40.0120,       0.
  4008, -88.3510,  39.9960,       0.
  4009, -88.1350,  39.9550,       0.
  4010, -87.9480,  39.8910,       0.
  4011, -87.7920,  39.8320,       0.
  4012, -87.6620,  39.7940,       0.
  5000, -90.0000,  40.0000,       0.
  5001, -89.4550,  39.8660,       0.
  5002, -88.9110,  39.7660,       0.
  5003, -88.3840,  39.7080,       0.
  5004, -87.9040,  39.6960,       0.
  5005, -87.4380,  39.7130,       0.
  5006, -86.9500,  39.7440,       0.
  5007, -86.4410,  39.7770,       0.
  5008, -85.9090,  39.8000,       0.
  5009, -85.3620,  39.8190,       0.
  5010, -84.8060,  39.8380,       0.
  5011, -84.2380,  39.8580,       0.
  5012, -83.6590,  39.8750,       0.
  6000, -90.0000,  40.0000,       0.
  6001, -89.3930,  39.7770,       0.
  6002, -88.7690,  39.5960,       0.
  6003, -88.1330,  39.4210,       0.
  6004, -87.5120,  39.2310,       0.
  6005, -86.9170,  39.0390,       0.
  6006, -86.3550,  38.8460,       0.
  6007, -85.8310,  38.6600,       0.
  6008, -85.3480,  38.4830,       0.
  6009, -84.8930,  38.3210,       0.
  6010, -84.4430,  38.1870,       0.
  6011, -83.9630,  38.0670,       0.
  6012, -83.4170,  37.9420,       0.
  7000, -90.0000,  40.0000,       0.
  7001, -89.5960,  39.7840,       0.
  7002, -89.2370,  39.5960,       0.
  7003, -88.9140,  39.4410,       0.
  7004, -88.6120,  39.3160,       0.
  7005, -88.3110,  39.2180,       0.
  7006, -87.9980,  39.1490,       0.
  7007, -87.6700,  39.0980,       0.
  7008, -87.3220,  39.0480,       0.
  7009, -86.9520,  39.0000,       0.
  7010, -86.5610,  38.9530,       0.
  7011, -86.1400,  38.8900,       0.
  7012, -85.6850,  38.7990,       0.
  8000, -90.0000,  40.0000,       0.
  8001, -89.6550,  39.7670,       0.
  8002, -89.2990,  39.5680,       0.
  8003, -88.9640,  39.3750,       0.
  8004, -88.6690,  39.1640,       0.
  8005, -88.3930,  38.9370,       0.
