  1000, -90.0000,  40.0000,       0.
  1001, -89.8400,  40.5780,       0.
  1002, -89.6980,  41.2180,       0.
  1003, -89.5380,  41.9110,       0.
  1004, -89.2940,  42.6410,       0.
  1005, -88.9700,  43.3820,       0.
  1006, -88.5960,  44.1040,       0.
  1007, -88.2250,  44.7790,       0.
  1008, -87.8760,  45.3980,       0.
  1009, -87.5610,  45.9710,       0.
  1010, -87.3040,  46.5040,       0.
  1011, -87.1470,  46.9830,       0.
  1012, -87.1080,  47.4030,       0.
  2000, -90.0000,  40.0000,       0.
  2001, -89.7550,  40.6340,       0.
  2002, -89.3660,  41.2230,       0.
  2003, -88.9020,  41.7950,       0.
  2004, -88.4270,  42.3870,       0.
  2005, -87.9310,  43.0080,       0.
  2006, -87.3930,  43.6640,       0.
  2007, -86.7480,  44.3430,       0.
  2008, -85.9460,  45.0390,       0.
  2009, -85.0630,  45.7060,       0.
  2010, -84.1330,  46.3220,       0.
  2011, -83.1240,  46.9310,       0.
  2012, -82.0230,  47.5500,       0.
  3000, -90.0000,  40.0000,       0.
  3001, -89.7210,  40.6220,       0.
  3002, -89.2880,  41.2480,       0.
  3003, -88.8210,  41.9020,       0.
  3004, -88.3890,  42.5760,       0.
  3005, -87.9660,  43.2600,       0.
  3006, -87.5590,  43.9360,       0.
  3007, -87.1570,  44.5800,       0.
  3008, -86.7780,  45.1750,       0.
  3009, -86.4420,  45.7130,       0.
  3010, -86.1310,  46.2100,       0.
  3011, -85.9020,  46.6430,       0.
  3012, -85.8140,  46.9820,       0.
END
