  1000, -90.0000,  40.0000,       0.
  1001, -89.5010,  40.0980,       0.
  1002, -88.9710,  40.1790,       0.
  1003, -88.4550,  40.2650,       0.
  1004, -87.9940,  40.3810,       0.
  1005, -87.5630,  40.5340,       0.
  1006, -87.1280,  40.7360,       0.
  1007, -86.6650,  40.9490,       0.
  1008, -86.1580,  41.1470,       0.
  1009, -85.6350,  41.3330,       0.
  1010, -85.1230,  41.5080,       0.
  1011, -84.6010,  41.6770,       0.
  1012, -84.0410,  41.8380,       0.
  2000, -90.0000,  40.0000,       0.
  2001, -89.5690,  39.9740,       0.
  2002, -89.0570,  39.9790,       0.
  2003, -88.5110,  40.0040,       0.
  2004, -87.9730,  40.0130,       0.
  2005, -87.4650,  40.0300,       0.
  2006, -87.0040,  40.0850,       0.
  2007, -86.5550,  40.1740,       0.
  2008, -86.0850,  40.3000,       0.
  2009, -85.6010,  40.4210,       0.
  2010, -85.1110,  40.5020,       0.
  2011, -84.6370,  40.5580,       0.
  2012, -84.2030,  40.6010,       0.
  3000, -90.0000,  40.0000,       0.
  3001, -89.7420,  40.2060,       0.
  3002, -89.4900,  40.3990,       0.
  3003, -89.2200,  40.5960,       0.
  3004, -88.9100,  40.8200,       0.
  3005, -88.5420,  41.0530,       0.
  3006, -88.1000,  41.2830,       0.
  3007, -87.6040,  41.4790,       0.
  3008, -87.0920,  41.6040,       0.
  3009, -86.6050,  41.6760,       0.
  3010, -86.1680,  41.7240,       0.
  3011, -85.7670,  41.7740,       0.
  3012, -85.3840,  41.8540,       0.
  4000, -90.0000,  40.0000,       0.
  4001, -89.5790,  40.1260,       0.
  4002, -89.1330,  40.2160,       0.
  4003, -88.6620,  40.2860,       0.
  4004, -88.1760,  40.3230,       0.
  4005, -87.6910,  40.3500,       0.
  4006, -87.2160,  40.4000,       0.
  4007, -86.7470,  40.4670,       0.
  4008, -86.2670,  40.5380,       0.
  4009, -85.7960,  40.6050,       0.
  4010, -85.3450,  40.6650,       0.
  4011, -84.9070,  40.7460,       0.
  4012, -84.5000,  40.8780,       0.
  5000, -90.0000,  40.0000,       0.
  5001, -89.5270,  40.4010,       0.
  5002, -88.9740,  40.7240,       0.
  5003, -88.3560,  41.0060,       0.
  5004, -87.6770,  41.2820,       0.
  5005, -86.9430,  41.5210,       0.
  5006, -86.1510,  41.7030,       0.
  5007, -85.3040,  41.8560,       0.
  5008, -84.4480,  41.9800,       0.
  5009, -83.5900,  42.0790,       0.
  5010, -82.7330,  42.1660,       0.
  5011, -81.9000,  42.2460,       0.
  5012, -81.0820,  42.3170,       0.
  6000, -90.0000,  40.0000,       0.
  6001, -89.5610,  39.9730,       0.
  6002, -89.0610,  40.0280,       0.
  6003, -88.5330,  40.1140,       0.
  6004, -88.0050,  40.1800,       0.
  6005, -87.4650,  40.2520,       0.
  6006, -86.9110,  40.3600,       0.
  6007, -86.3510,  40.4870,       0.
  6008, -85.7800,  40.6190,       0.
  6009, -85.2040,  40.7580,       0.
  6010, -84.6310,  40.9170,       0.
  6011, -84.0460,  41.0920,       0.
  6012, -83.4310,  41.2770,       0.
  7000, -90.0000,  40.0000,       0.
  7001, -89.2240,  40.0410,       0.
  7002, -88.4990,  40.1710,       0.
  7003, -87.8010,  40.3510,       0.
  7004, -87.1150,  40.5390,       0.
  7005, -86.4380,  40.7200,       0.
  7006, -85.7610,  40.8970,       0.
  7007, -85.0800,  41.0670,       0.
  7008, -84.4020,  41.2270,       0.
  7009, -83.7310,  41.3760,       0.
  7010, -83.0650,  41.5180,       0.
  7011, -82.3970,  41.6580,       0.
  7012, -81.7200,  41.7960,       0.
  8000, -90.0000,  40.0000,       0.
  8001, -89.7090,  40.3280,       0.
  8002, -89.3520,  40.6620,       0.
  8003, -88.9240,  40.9760,       0.
  8004, -88.4150,  41.2400,       0.
  8005, -87.8460,  41.4530,       0.
  8006, -87.2540,  41.6090,       0.
  8007, -86.6740,  41.7220,       0.
  8008, -86.1260,  41.8100,       0.
  8009, -85.6080,  41.8880,       0.
  8010, -85.1290,  41.9730,       0.
  8011, -84.6820,  42.0690,       0.
  8012, -84.2560,  42.1760,       0.
  9000, -90.0000,  40.0000,       0.
  9001, -89.5350,  40.1130,       0.
  9002, -89.0260,  40.2420,       0.
  9003, -88.5020,  40.4080,       0.
  9004, -87.9900,  40.6190,       0.
  9005, -87.4610,  40.8630,       0.
  9006, -86.8950,  41.1380,       0.
  9007, -86.3040,  41.4350,       0.
  9008, -85.7020,  41.7490,       0.
  9009, -85.0950,  42.0810,       0.
  9010, -84.4830,  42.4260,       0.
  9011, -83.8660,  42.7880,       0.
  9012, -83.2380,  43.1760,       0.
 10000, -90.0000,  40.0000,       0.
 10001, -89.4170,  40.0580,       0.
 10002, -88.7910,  40.1230,       0.
 10003, -88.1820,  40.2170,       0.
 10004, -87.6410,  40.3580,       0.
 10005, -87.1290,  40.5270,       0.
 10006, -86.6080,  40.7160,       0.
 10007, -86.0890,  40.9150,       0.
 10008, -85.5660,  41.1080,       0.
 10009, -85.0540,  41.2820,       0.
 10010, -84.5750,  41.4290,       0.
 10011, -84.1180,  41.5710,       0.
 10012, -83.6660,  41.7320,       0.
END
